turn	x1	x2	y1	y2
86	9.640322e-6	-8.038438e-7	1.076232e-5	-3.55736e-8
87	9.56737e-6	-1.466999e-6	1.063982e-5	9.524074e-7
88	1.0745e-5	6.591854e-7	1.018362e-5	-5.598943e-7
89	9.963598e-6	-2.675656e-7	1.070621e-5	-2.511704e-7
90	9.349361e-6	-1.692834e-6	1.070613e-5	9.972381e-7
91	1.059096e-5	3.02684e-7	1.017566e-5	-3.828305e-7
92	1.029568e-5	2.280681e-7	1.064734e-5	-4.557894e-7
93	9.28133e-6	-1.70012e-6	1.076565e-5	9.997212e-7
94	1.033652e-5	-1.68747e-7	1.017871e-5	-1.775489e-7
95	1.056197e-5	6.063742e-7	1.058322e-5	-6.428441e-7
96	9.356814e-6	-1.490445e-6	1.081665e-5	9.606855e-7
97	1.001659e-5	-6.807285e-7	1.020005e-5	4.078633e-8
98	1.070943e-5	8.021411e-7	1.052108e-5	-7.941632e-7
99	9.546749e-6	-1.115033e-6	1.084704e-5	8.736648e-7
100	9.712701e-6	-1.160501e-6	1.023585e-5	2.687413e-7
101	1.07395e-5	7.920309e-7	1.046531e-5	-9.057031e-7
102	9.81764e-6	-6.330654e-7	1.085949e-5	7.428523e-7
103	9.476496e-6	-1.52003e-6	1.028374e-5	4.912504e-7
104	1.064684e-5	5.717787e-7	1.040648e-5	-9.667683e-7
105	1.011725e-5	-1.183146e-7	1.086013e-5	5.746708e-7
106	9.342535e-6	-1.686386e-6	1.03416e-5	6.973983e-7
107	1.045639e-5	1.812416e-7	1.035034e-5	-9.712512e-7
108	1.039898e-5	3.448882e-7	1.084862e-5	3.700105e-7
109	9.331481e-6	-1.630496e-6	1.040484e-5	8.740394e-7
110	1.018747e-5	-3.10577e-7	1.030165e-5	-9.109385e-7
111	1.060954e-5	6.621853e-7	1.082774e-5	1.418687e-7
112	9.441199e-6	-1.360506e-6	1.047056e-5	1.01084e-6
113	9.892892e-6	-8.118228e-7	1.026502e-5	-7.989788e-7
114	1.071513e-5	7.759123e-7	1.079319e-5	-9.109462e-8
115	9.655268e-6	-9.516027e-7	1.053764e-5	1.099666e-6
116	9.619148e-6	-1.248079e-6	1.023664e-5	-6.44988e-7
117	1.071058e-5	6.856566e-7	1.075614e-5	-3.198887e-7
118	9.941863e-6	-4.592279e-7	1.059775e-5	1.144051e-6
119	9.418529e-6	-1.527512e-6	1.021813e-5	-4.541416e-7
120	1.058547e-5	4.07387e-7	1.071658e-5	-5.286369e-7
121	1.023393e-5	2.944343e-8	1.064995e-5	1.134573e-6
122	9.31685e-6	-1.60552e-6	1.021353e-5	-2.408151e-7
123	1.036784e-5	-9.697723e-9	1.066935e-5	-7.082644e-7
124	1.049606e-5	4.252282e-7	1.069528e-5	1.076915e-6
125	9.345719e-6	-1.470754e-6	1.022899e-5	-6.662064e-9
126	1.008811e-5	-4.93306e-7	1.06136e-5	-8.507268e-7
127	1.068441e-5	6.70022e-7	1.072931e-5	9.707058e-7
128	9.498213e-6	-1.162027e-6	1.025845e-5	2.205299e-7
129	9.786227e-6	-9.64737e-7	1.055779e-5	-9.393669e-7
130	1.074696e-5	7.286307e-7	1.075247e-5	8.219206e-7
131	9.745506e-6	-7.289842e-7	1.029505e-5	4.408649e-7
132	9.530148e-6	-1.349024e-6	1.050429e-5	-9.829394e-7
