turn	x1	x2	y1	y2
192	-3.3138098621696267e-6	-8.535032225195139e-6	-6.230426282238759e-6	-4.436718079835341e-6
193	-6.051719109248305e-7	6.483911747101357e-6	8.342700450094801e-7	3.833641462355197e-6
194	2.758579739985596e-6	2.469227349487137e-6	5.611466618413532e-6	1.0717671931781117e-6
195	-2.598253061933745e-6	-9.416561365547584e-6	-5.785147799237414e-6	-4.5995695168764995e-6
196	-2.1072524551486447e-6	3.474241497315499e-6	-6.267014758829593e-7	2.8242061262977515e-6
197	3.126904862253377e-6	5.589419316805873e-6	6.428950802983844e-6	2.082009488855005e-6
198	-1.3120415256932336e-6	-8.764250554855642e-6	-5.014189336008901e-6	-4.459091121773481e-6
199	-3.450849019124843e-6	-1.0220335359005172e-7	-2.1220697345463173e-6	1.7129912660143507e-6
200	2.7950819129580232e-6	7.6126695898134715e-6	6.948726422419721e-6	2.8816174959151464e-6
201	3.2498840623172295e-7	-6.727957093880445e-6	-3.953134243272748e-6	-4.0488164609039325e-6
202	-4.331927509709396e-6	-3.627615507511882e-6	-3.5706317655835766e-6	5.819643865085202e-7
203	1.761487565214016e-6	8.226349951137915e-6	7.135597817592599e-6	3.4296738438893326e-6
204	2.0069396350251777e-6	-3.6901576219083574e-6	-2.645558213374043e-6	-3.404005390997894e-6
205	-4.517700817439374e-6	-6.5037341635020555e-6	-4.8965019881781984e-6	-4.971303684650296e-7
206	1.676179585318216e-7	7.3622135057214e-6	6.967685997860286e-6	3.698473154623425e-6
207	3.388896508907925e-6	-1.9996237602616502e-7	-1.1587148834234543e-6	-2.577316400471358e-6
208	-3.9041755167371604e-6	-8.25513083185897e-6	-6.022160590937804e-6	-1.4551985658372813e-6
209	-1.7165292285961724e-6	5.216979200715053e-6	6.4465123859874375e-6	3.686737097962762e-6
210	4.169201604248436e-6	3.1293682679572597e-6	4.3285350310449715e-7	-1.6300462098992922e-6
211	-2.542381133699202e-6	-8.620920250025454e-6	-6.880850738941702e-6	-2.232422164524058e-6
212	-3.544604561069291e-6	2.203423657786538e-6	5.588640780261735e-6	3.4002941236351166e-6
213	4.138769511939146e-6	5.73356280327862e-6	2.044173973420698e-6	-6.292618051741884e-7
214	-6.296219534163026e-7	-7.590057071171306e-6	-7.4228077485317114e-6	-2.779119025554914e-6
215	-4.95272453997799e-6	-1.1336498901071162e-6	4.441103208219249e-6	2.865741512689904e-6
216	3.2368845875808973e-6	7.193508402326288e-6	3.585535690749892e-6	3.5776728284630905e-7
217	1.5010532135252785e-6	-5.386788858942406e-6	-7.612574744666489e-6	-3.069788818961411e-6
218	-5.626322350339729e-6	-4.214506293309663e-6	3.0567360745881654e-6	2.130700956677186e-6
219	1.5654104578011746e-6	7.304062207376091e-6	4.976342204120785e-6	1.2623556727299884e-6
220	3.4487165176883907e-6	-2.4280946938096303e-6	-7.433429845685098e-6	-3.092837382904839e-6
221	-5.375675003326443e-6	-6.520410212706036e-6	1.5053180952858615e-6	1.2545626594764872e-6
222	-6.150779772825684e-7	6.0964159706925865e-6	6.139150039849726e-6	2.0185693396436073e-6
223	4.828720403254991e-6	7.4834545883739e-7	-6.8876952855657205e-6	-2.8490047033625127e-6
224	-4.182493629193636e-6	-7.683326937503197e-6	-1.35063205169906e-7	3.039419342576256e-7
225	-2.9301763450841934e-6	3.832364227553994e-6	7.015401215799292e-6	2.569397943013621e-6
226	5.347915689528444e-6	3.5755506134328406e-6	-6.00433009119943e-6	-2.364218560492007e-6
227	-2.203734248711263e-6	-7.54845530656265e-6	-1.7850544498998172e-6	-6.441549182870593e-7
228	-4.959157700348557e-6	9.546079395778076e-7	7.563269526331792e-6	2.872820404981066e-6
229	4.849478478112225e-6	5.575479155063024e-6	-4.826835516682364e-6	-1.6736397934326735e-6
230	2.446925673774497e-7	-6.198514583486174e-6	-3.3602990831701918e-6	-1.5151969498361223e-6
231	-6.300891024696807e-6	-2.0103210273117117e-6	7.755220021571562e-6	2.903804058433278e-6
232	3.363983633129513e-6	6.441864414402569e-6	-3.416045313704518e-6	-8.310389195052989e-7
233	2.737214398429426e-6	-3.928462725969073e-6	-4.776182426586068e-6	-2.2455380815593953e-6
234	-6.669620421568877e-6	-4.539982970656123e-6	7.582288402455695e-6	2.6600932260347745e-6
235	1.1079665251574323e-6	6.075654221278257e-6	-1.8481981601474583e-6	1.0562689230230102e-7
236	4.816959888915545e-6	-1.179339856862122e-6	-5.964428478350481e-6	-2.785142792020583e-6
237	-5.938755601405447e-6	-6.210282090583392e-6	7.054027897686184e-6	2.159516143304367e-6
238	-1.5507100042426376e-6	4.602908359294119e-6	-1.9955831239441582e-7	1.067972140219507e-6
239	6.075169460497853e-6	1.5485506836661052e-6	-6.862878635753894e-6	-3.0859638736295364e-6
240	-4.1774883912428115e-6	-6.777533639096955e-6	6.193388161258637e-6	1.4383060286390676e-6
241	-4.1546295339995585e-6	2.3406357700631756e-6	1.442475053563095e-6	1.9779028572914033e-6
242	6.244919733775676e-6	3.7713718772777205e-6	-7.426865638031202e-6	-3.1238052187831977e-6
243	-1.6519086160830132e-6	-6.198626282726428e-6	5.046329245501985e-6	5.494581174038376e-7
244	-6.2364592571271534e-6	-2.622754246787706e-7	2.994067886105176e-6	2.768630937000414e-6
245	5.248868808816314e-6	5.121139466122383e-6	-7.625993297658681e-6	-2.890422899265044e-6
246	1.2179001648556009e-6	-4.640207186288924e-6	3.6694873358391434e-6	-4.44859554366706e-7
247	-7.4001280519830214e-6	-2.7208979974518255e-6	4.3856638591512586e-6	3.3717172200168687e-6
248	3.2160238724829545e-6	5.400500033893366e-6	-7.45954237288833e-6	-2.392153213339504e-6
249	3.933571326655368e-6	-2.4371725757022313e-6	2.1345459948239914e-6	-1.4714109227525274e-6
250	-7.395121815551314e-6	-4.603065123779193e-6	5.551758292028832e-6	3.733939077592384e-6
251	4.6095899459484167e-7	4.622464519413252e-6	-6.939547285583039e-6	-1.6543011634462168e-6
