# solver=pic plane=x turns=8192 n_macro=100000 records=8192
# q_bare=0.31 xi=0.005000000000000001
# q_sigma=0.3100018030288964 q_pi=0.3159968226010414 lambda=1.1990039144289975
tune	amp_sigma	amp_pi
0.0084228515625	1.3662971724211159e-8	3.7828560747387246e-7
0.008544921875	1.7183186984709877e-8	2.950596057474287e-7
0.0086669921875	9.702213123589863e-9	1.713165428028839e-7
0.0087890625	1.6221363466926297e-8	2.3161060570834853e-7
0.0089111328125	1.0358269491597834e-8	1.488364006566986e-7
0.009033203125	6.580705653164475e-9	8.37133399531134e-8
0.0091552734375	1.4546427612725731e-8	5.99814239296317e-8
0.00927734375	5.168529308131311e-9	1.5071620629168762e-7
0.0093994140625	1.879716958024699e-8	1.3886995369502268e-7
0.009521484375	1.8378447768597893e-8	9.255250560678973e-8
0.0096435546875	6.955653791280511e-9	8.697665590563858e-8
0.009765625	1.2639701567646533e-8	3.889078240434254e-8
0.0098876953125	9.634666471611e-9	1.2411655583402511e-7
0.010009765625	2.0833371147574753e-8	3.0147743067848676e-8
0.0101318359375	1.4237709002699596e-8	1.3461723451615e-7
0.01025390625	8.912041503280051e-9	8.182557361397013e-8
0.0103759765625	8.366329746332753e-9	7.950656712211759e-8
0.010498046875	2.364432943608257e-8	1.263413816236488e-7
0.0106201171875	1.8373583144114377e-8	6.391763808265991e-8
0.0107421875	1.8265062600379142e-8	9.858706568213683e-8
0.0108642578125	4.0567786279116275e-9	6.490985493441467e-8
0.010986328125	2.115927125741224e-8	4.893046530447433e-8
0.0111083984375	2.584957340466502e-8	1.1132767325999325e-8
0.01123046875	2.4958164986920475e-8	1.3574796087692992e-7
0.0113525390625	2.2530271039165325e-8	1.4257389920000094e-7
0.011474609375	2.039745609696584e-8	6.798874549962143e-8
0.0115966796875	2.7533854572983712e-8	3.643460049487608e-8
0.01171875	2.102159422837119e-8	6.088020659047767e-8
0.0118408203125	1.3623178456440986e-8	9.250996774001782e-8
0.011962890625	1.6891019944552044e-8	6.530155130814186e-8
0.0120849609375	7.268807333943342e-9	1.1291416577917737e-8
0.01220703125	1.1653932627413209e-8	4.9818925960924955e-8
0.0123291015625	1.437190101500848e-8	1.1000531437011078e-7
0.012451171875	7.575585384323137e-9	1.0296254377491674e-7
0.0125732421875	6.2646787723847e-9	2.6561152068297105e-8
0.0126953125	1.6464849719986585e-8	1.8038663237092356e-8
0.0128173828125	2.8148063988582375e-8	8.018765611769213e-8
0.012939453125	2.6722875961555756e-8	8.65189154486208e-8
0.0130615234375	2.6231012296646802e-8	2.7264372919290606e-8
0.01318359375	2.9088675662563927e-8	5.474041800954383e-8
0.0133056640625	4.541609433589116e-8	8.118318062832691e-8
0.013427734375	3.772780313143625e-8	5.255955680929678e-8
0.0135498046875	3.6437347968016297e-9	2.589087631886967e-8
0.013671875	5.986935237066503e-8	8.570751670108165e-8
0.0137939453125	8.08082197917598e-8	1.2965023905113677e-7
0.013916015625	3.7462052008923305e-8	4.6422241297338374e-8
0.0140380859375	4.018611376586239e-8	4.410068274187642e-8
0.01416015625	6.032294289160626e-8	7.676648254971021e-8
0.0142822265625	3.942630786926555e-8	1.5446277128010118e-7
0.014404296875	5.7204296740964155e-8	1.1699504706597003e-7
0.0145263671875	6.224840423040463e-8	2.6778194843712958e-8
0.0146484375	6.984750982675879e-8	1.0186017781738357e-7
0.0147705078125	4.3466850474726133e-8	6.862644356674682e-8
0.014892578125	3.1432089605065815e-8	9.693540513515926e-8
0.0150146484375	3.155140382199471e-8	2.0448816435205734e-7
0.01513671875	1.3362212020543822e-8	1.6301066276317504e-7
0.0152587890625	1.192999045638953e-8	1.1085981209757354e-7
0.015380859375	1.512988651577918e-8	1.1726142754436884e-7
0.0155029296875	5.296209973021316e-8	1.2525951903099225e-7
0.015625	1.1164358749602239e-7	2.3703293143988178e-7
0.0157470703125	6.790837518992023e-8	2.0105288606392764e-7
0.015869140625	3.0399284502217796e-8	1.2344213088827482e-7
0.0159912109375	3.527896915094942e-8	1.6516556032268194e-7
0.01611328125	3.326948477296336e-8	1.3221326502987004e-7
0.0162353515625	2.431532741358949e-8	3.9701072865589904e-7
0.016357421875	4.355888712434088e-8	2.996206279241625e-7
0.0164794921875	5.7348973197100544e-8	2.727923960692671e-7
0.0166015625	4.1680025182441405e-8	5.329135476606025e-7
0.0167236328125	3.0873477009284385e-8	6.153811638236102e-7
0.016845703125	1.3572128637048449e-8	3.5802303021642264e-7
