freq	amp_e_x	amp_p_x	amp_e_y	amp_p_y
0.029541015625	1.0761873851186103e-6	6.482304650045251e-8	5.963184292648171e-7	1.5085532742108197e-8
0.02978515625	5.479614473232106e-7	2.5978527657627263e-8	2.0224122302783724e-7	1.4025796929862586e-8
0.030029296875	4.883637413199523e-7	1.0397750631313847e-8	2.364580386651284e-7	9.791014628274414e-9
0.0302734375	1.0662211259675718e-6	3.003571382858958e-8	5.415178701664922e-7	1.5062690826884645e-8
0.030517578125	1.3814995614027043e-6	2.947880691169173e-8	4.3276554552495514e-7	3.47943595281274e-8
0.03076171875	1.1410131825879505e-6	4.833889203058481e-8	9.472776943434236e-7	1.6888360257577724e-8
0.031005859375	2.88722504557471e-6	7.732852708506562e-8	5.881595887306386e-7	4.5493718436672e-8
0.03125	2.199039924110963e-6	9.143580326738395e-8	1.9362073898994401e-7	5.672085277347795e-8
0.031494140625	7.57408784375448e-7	7.636954713612533e-8	6.869699642415731e-7	3.501361196281609e-8
0.03173828125	1.0608424172827113e-6	9.591256625898137e-9	1.0196521925138665e-6	3.279633546044348e-8
0.031982421875	1.0776143415804023e-6	5.4671608767467326e-8	1.3619062182124034e-6	4.4031623140594515e-8
0.0322265625	1.8183084185308869e-6	3.3304047532486055e-8	8.483715049483483e-7	2.571295022033006e-8
0.032470703125	1.54050106498177e-6	6.613627597937405e-8	7.863180590156835e-7	1.624645467679555e-8
0.03271484375	8.091977101363835e-7	4.2476751667982445e-8	3.837799725606368e-7	2.499066729343073e-8
0.032958984375	5.905980508624623e-7	2.880552628407789e-8	3.720032811506807e-7	2.6747593489923008e-8
0.033203125	2.539955464971362e-6	6.304343911290726e-8	3.840848531771394e-7	2.418791183598908e-8
0.033447265625	1.5968852105479353e-6	5.104314162263794e-8	4.312898881492691e-7	3.631311059935464e-8
0.03369140625	2.1060572689830063e-6	3.6144525007730083e-8	3.7075706591028255e-7	4.314741871237769e-8
0.033935546875	2.7356466847677626e-6	7.246421305790183e-8	6.377903184271401e-7	4.013820177105007e-8
0.0341796875	2.8881995387116664e-6	4.9540186623068183e-8	7.447942378112127e-7	2.388407032461698e-8
0.034423828125	3.362807648178007e-6	5.209487718234049e-8	4.1705845735978277e-7	2.4761631146732432e-8
0.03466796875	2.364220454184808e-6	2.1876086222890567e-8	1.1371908687002246e-6	4.183274568735131e-8
0.034912109375	1.542919107430764e-6	3.371953288670737e-8	1.16616157650548e-6	2.566494471820715e-8
0.03515625	1.8742904929972778e-6	3.724522327206394e-8	7.310137853941477e-7	1.7960382903843774e-8
0.035400390625	6.883354691354299e-7	7.89249064404895e-8	4.1863841287584107e-7	1.066897664014587e-8
0.03564453125	2.137420348416277e-6	6.620159936866569e-8	3.057010579747233e-7	1.115613936980652e-8
0.035888671875	1.3599334850668683e-6	7.423112192516823e-8	2.1509359922168026e-7	1.3162109140233412e-8
0.0361328125	1.4904335592227748e-6	7.518456758419531e-8	9.779092869582607e-7	4.9668143473469085e-8
0.036376953125	1.7475115016453255e-6	6.346368896899195e-8	5.11633656681851e-7	7.02145480903124e-8
0.03662109375	1.816486324829736e-6	5.246679640758442e-8	3.943464941427825e-7	5.965945725229036e-8
0.036865234375	1.964237492343768e-6	1.5978845967825117e-8	1.2927879376120344e-7	1.878043492256432e-8
0.037109375	1.8375679632612181e-6	8.742259022984967e-9	1.923583384493532e-7	1.5192332258763604e-8
0.037353515625	2.702519655413698e-6	5.780273496921634e-8	1.8069057381649632e-7	2.4844502028833774e-8
0.03759765625	3.947214063368185e-6	7.470140381091731e-8	3.916983312056948e-7	3.14182673971765e-8
0.037841796875	3.2210949742594917e-6	8.147927899434808e-8	3.901940819810002e-7	3.585596426059986e-8
0.0380859375	2.00927683678012e-6	8.609755684899232e-8	5.339747427264048e-7	6.34951760724749e-8
0.038330078125	2.251840782745452e-6	4.919539098939606e-8	1.092283299647649e-6	5.4792587513970676e-8
0.03857421875	5.110097209959412e-6	3.151937735737274e-8	6.13085198331843e-7	1.117398753142976e-8
